UID,SFDC Account ID,Portal,Name,EmailDomain,In Deals,Allocated,Declined/Pass,Other
8232451352,,b1Bank,Southside Bank,southside.com,93,1,63,29
1369350239,,b1Bank,Spectra Bank,spectra.bank,108,2,61,45
819177658,,b1Bank,St Landry Bank and Trust Company,stlandrybank.com,102,2,61,39
3816583942,,b1Bank,State Bank and Trust,statebankandtrust.net,4,0,0,4
9259495306,,b1Bank,Stearns Bank,stearnsbank.com,21,0,16,5
8643014798,,b1Bank,Stellar Bank,stellar.bank,0,0,0,0
6899474613,,b1Bank,Stellar Bank,stellar.bank,1,0,0,1
519739762,,b1Bank,Studio Bank,studiobank.com,93,0,63,30
8603880356,,b1Bank,Sunflower Bank,sunflowerbank.com,103,0,69,34
112549245,,b1Bank,Synergy Bank,synergybank.com,10,0,4,6
4123410758,,b1Bank,Texas Advantage Community Bank,texasadvantagecommunitybank.com,102,0,71,31
2976679258,,b1Bank,Texas Bank and Trust Company,texasbankandtrust.com,92,0,63,29
570127766,,b1Bank,Texas Capital Bank,texascapitalbank.com,1,0,0,1
8352255692,,b1Bank,Texas Citizens Bank,texascitizensbank.com,0,0,0,0
2679383918,,b1Bank,Texas Financial Bank,texasfinancialbank.com,4,0,4,0
1651337271,,b1Bank,Texas Heritage Bank,texasheritage.bank,1,0,1,0
42652089,,b1Bank,Texas National Bank,texasnational.com,99,0,69,30
7810261298,,b1Bank,Texas Regional Bank,texasregionalbank.com,7,0,4,3
340212732,,b1Bank,Texas Republic Bank,texasrepublicbank.com,5,0,3,2
6365235572,,b1Bank,Texas Security Bank,texassecuritybank.com,97,0,64,33
9782300744,,b1Bank,Texas Traditions Bank,txtraditionsbank.com,0,0,0,0
4166395066,,b1Bank,TFNB,tfnbtx.com,19,0,17,2
1334387089,,b1Bank,The American National Bank of Texas,anbtx.com,99,0,65,34
8636381072,,b1Bank,The Bankers Bank,tbb.bank,53,0,33,20
184248684,,b1Bank,The Citizens Bank of Philadelphia,thecitizensbank.bank,100,4,66,30
363123438,,b1Bank,The Evangeline Bank & Trust Compay,therealbank.com,1,0,0,1
8934962953,,b1Bank,The First Bank,thefirstbank.com,82,0,50,32
7790260322,,b1Bank,The First National Bank of Jeanerette,yourfnb.com,96,2,64,30
3354023353,,b1Bank,The Mer Rouge State Bank,merrougebank.com,1,0,0,1
635027909,,b1Bank,Third Coast Bank SSB,tcbssb.com,93,0,64,29
6009405982,,b1Bank,Titan Bank,titanbank.com,100,0,66,34
4375262297,,b1Bank,Town & Country Bank,tcbanknv.com,2,0,2,0
2023261265,,b1Bank,Trinity Capital Bank of Texas,trinitycapitalbank.com,0,0,0,0
4373002008,,b1Bank,TrustBank,trustbank.net,123,3,67,53
4598842744,,b1Bank,Trustmark,trustmark.com,29,0,22,7
8525584187,,b1Bank,UMB,umb.com,1,0,1,0
687169886,,b1Bank,United Community Bank,ucbanking.com,100,2,65,33
3970781143,,b1Bank,United Mississippi Bank,unitedms.bank,93,1,63,29
1645187248,,b1Bank,United Missouri Bank,umb.com,2,0,2,0
4488963265,,b1Bank,Unity Community Bank,ucbanking.com,1,0,0,1
4017912304,,b1Bank,Unity National Bank,unitybanktexas.com,22,0,18,4
8857968856,,b1Bank,Upstream Insurance,upstreamlife.us,0,0,0,0
1316401983,,b1Bank,Veritex Bank,veritexbank.com,1,0,1,0
2351037039,,b1Bank,Vista Bank,vistabank.com,1,0,1,0
1469543697,,b1Bank,Washington State Bank,wsbankla.com,103,2,72,29
5216063823,,b1Bank,Westerra Credit Union,westerracu.com,24,0,19,5
3800853153,,b1Bank,Winnsboro State Bank,winnsborobank.com,4,1,3,0
936508042,,b1Bank,Woodforest National Bank,WOODFOREST.com,99,1,63,35
2250603809,,BancorpSouth,American National Bank of Texas,anbtx.com,0,0,0,0
3291535146,,BancorpSouth,Atlantic Capital Bank,atlcapbank.com,1,0,1,0
8133541534,,BancorpSouth,Berkeley Research Group,thinkbrg.com,1,0,0,1
6235328962,,BancorpSouth,"Bridgelink Engineering, LLC",bcrcompanies.com,1,0,0,1
8831922468,,BancorpSouth,Bridgelink Investments,bridgelinkinvestments.com,1,0,0,1
4109492839,,BancorpSouth,Century Bank,mycenturybank.com,2,0,1,1
7241774282,,BancorpSouth,CrossFirst Bank,crossfirstbank.com,1,0,1,0
8204045108,,BancorpSouth,Dominion Bank,dominionbanking.com,1,0,1,0
9537660167,,BancorpSouth,First Horizon Bank,iberiabank.com,2,0,2,0
6825296983,,BancorpSouth,Hancock Whitney Bank,hancockwhitney.com,1,0,1,0
1884162597,,BancorpSouth,Husch Blackwell,huschblackwell.com,2,0,0,2
6856939638,,BancorpSouth,Liberty Bank,libertybank.net,2,0,1,1
9368370004,,BancorpSouth,Origin Bank,origin.bank,1,0,0,1
6938518465,,BancorpSouth,Pinnacle Bank,pnfp.com,1,0,1,0
7705664984,,BancorpSouth,Regions Bank,regions.com,1,0,1,0
6188513046,,BancorpSouth,ServisFirst Bank,servisfirstbank.com,1,0,0,1
3511182558,,BancorpSouth,Southwestern National Bank,swnbk.com,1,0,0,1
1185936874,,BancorpSouth,Sunflower Bank,SunflowerBank.com,1,0,1,0
624272091,,BancorpSouth,The First,thefirstbank.com,1,0,0,1
5658335627,,BancorpSouth,Trustmark Bank,trustmark.com,1,0,1,0
1700255851,,BancorpSouth,Veritex Bank,veritexbank.com,1,0,0,1
4218834564,,BancorpSouth,Vista Bank,vistabank.com,1,0,0,1
6386348889,,BancorpSouth,Woodforest National Bank,woodforest.com,1,0,1,0
3721235795,,BankUnited,1st Century Bank,1cbank.com,1,0,0,1
5545718359,,BankUnited,3650 REIT,3650reit.com,0,0,0,0
5285356863,,BankUnited,Aareal Capital,aareal-capital.com,1,0,0,1
7547408926,,BankUnited,AB Risk,abrisk.com,1,0,1,0
7628823847,,BankUnited,Abanca,abanca.com,15,0,7,8
8966908736,,BankUnited,Affinius Capital,affiniuscapital.com,0,0,0,0
6514128107,,BankUnited,AgGeorgia,AgGeorgia.com,1,0,0,1
9567062138,,BankUnited,Alliance Partners,alliancepartners.com,1,0,1,0
9176725355,,BankUnited,AllianceBernstein,alliancebernstein.com,0,0,0,0
3945791432,,BankUnited,Ally Bank,ally.com,2,0,2,0
5479930623,,BankUnited,Amalgamated Bank,amalgamatedbank.com,7,0,6,1
7276781877,,BankUnited,Amalgamated Bank,amalgamatedbank.com,0,0,0,0
1511356691,,BankUnited,Amegy Bank,amegybank.com,3,0,1,2
995901014,,BankUnited,Amerant,amerantbank.com,9,3,3,3
4931732111,,BankUnited,American Momentum Bank,americanmomentumbank.com,0,0,0,0
9536105017,,BankUnited,ANBTX,anbtx.com,1,0,1,0
9112026489,,BankUnited,Angelo Gordon,angelogordon.com,0,0,0,0
5652113475,,BankUnited,Aozora Bank,aozorabank.co.jp,6,0,2,4
898216197,,BankUnited,Apple Bank,apple-bank.com,3,0,2,1
3562637656,,BankUnited,Ardent Financial,theardentcompanies.com,0,0,0,0
1628598183,,BankUnited,Ares Management Real Estate Debt Group,aresmgmt.com,0,0,0,0
5587072545,,BankUnited,Argentic Investment Management,argenticmgmt.com,0,0,0,0
9614495271,,BankUnited,Arvest Bank,arvest.com,1,0,1,0
5417654059,,BankUnited,Associated Bank,associatedbank.com,8,0,6,2
2381906454,,BankUnited,Atalaya Capital Management,atalayacap.com,0,0,0,0
3224280961,,BankUnited,Atlantic Capital Bank,atlcapbank.com,2,0,1,1
8088745746,,BankUnited,Atlantic Union Bank,atlanticunionbank.com,4,0,4,0
662196472,,BankUnited,Axiom Bank,axiombanking.com,2,0,2,0
4023566413,,BankUnited,Axonic Capital,axoniccap.com,0,0,0,0
3692811224,,BankUnited,Axos Bank,axosbank.com,9,0,7,2
2049178918,,BankUnited,Banc of California,bancofcal.com,2,0,1,1
505054746,,BankUnited,Banco Sabadell,sabadellbank.com,10,0,6,4
7103777424,,BankUnited,BancorpSouth,bxs.com,2,0,2,0
6357776149,,BankUnited,Banesco,banescousa.com,5,2,1,2
1918751825,,BankUnited,Bangor Savings Bank,Bangor.com,1,0,0,1
5490769966,,BankUnited,Bank ABC,bank-abc.com,3,0,0,3
2110163793,,BankUnited,Bank Leumi,leumiusa.com,1,0,0,1
7711225381,,BankUnited,Bank of America Merrill Lynch,bofa.com,1,0,1,0
9511694952,,BankUnited,Bank of East Asia (BEA),hkbea-us.com,0,0,0,0
1547858794,,BankUnited,Bank of Hope,bankofhope.com,13,1,5,7
191766226,,BankUnited,Bank of Houston,bohbank.com,1,0,1,0
9693081076,,BankUnited,Bank of Ireland,boi.com,7,0,4,3
7703652092,,BankUnited,Bank of New England,bankofnewengland.com,0,0,0,0
5942598005,,BankUnited,Bank of Tampa,bankoftampa.com,1,1,0,0
9528906131,,BankUnited,Bank OZK,ozk.com,5,0,3,2
7191199384,,BankUnited,Bankers Trust,bankerstrust.com,1,1,0,0
2469497676,,BankUnited,Barclay Group,barclaygroup.com,1,0,0,1
6700667235,,BankUnited,Basis Investment,basisinvgroup.com,0,0,0,0
5486517177,,BankUnited,Bayern LB,bayernlbny.com,1,0,0,1
1174718907,,BankUnited,BBH,bbh.com,1,0,0,1
7632155082,,BankUnited,BBVA,bbva.com,0,0,0,0
1974556861,,BankUnited,BDT&MSD,bdtmsd.com,1,0,1,0
403166773,,BankUnited,BEB Lending,bebcapital.com,0,0,0,0
6824372628,,BankUnited,Beggs Lane,beggslane.com,1,0,0,1
8261440585,,BankUnited,Benefit Street Partners,beefitstreetpartners.com,0,0,0,0
7644637102,,BankUnited,Berkshire Bank,berkshirebank.com,2,0,1,1
6822220667,,BankUnited,BHI USA,bhiusa.com,8,1,6,1
7718034636,,BankUnited,BMO,bmo.com,5,1,4,0
8201633918,,BankUnited,BNP Paribas,us.bnpparibas.com,1,0,0,1
5743659356,,BankUnited,Boathouse Capital,boathousecapital.com,1,0,0,1
9691243141,,BankUnited,BOKF,bokf.com,10,0,7,3
399654206,,BankUnited,Bonvenu Bank,bonvenubank.com,1,0,0,1
6875412454,,BankUnited,Bravo Property Trust,bravocapital.com,0,0,0,0
4564829422,,BankUnited,Bremer Bank,bremer.com,0,0,0,0
2402554164,,BankUnited,Bridge Investment Group,bridgeig.com,0,0,0,0
7441527169,,BankUnited,BridgeInvest,bridgeinvest.com,0,0,0,0
2476165814,,BankUnited,BrightSpire Capital,brightspire.com,0,0,0,0
3336296165,,BankUnited,Broadway Bank,Broadway.Bank.com,3,0,2,1
8829563339,,BankUnited,Brookline Bank,brkl.com,1,0,1,0
9350054013,,BankUnited,Busey Bank,busey.com,1,0,0,1
7144062944,,BankUnited,Byline Bank,bylinebank.com,2,0,2,0
2000537216,,BankUnited,Cadence Bank,cadencebank.com,13,0,10,3
4644550009,,BankUnited,California Bank & Trust,calbt.com,2,0,0,2
2225454843,,BankUnited,Cambridge Savings,cambridgesavings.com,1,0,0,1
4832376251,,BankUnited,Canyon Partners Real Estate,canyonpartners.com,0,0,0,0
625364929,,BankUnited,Capital One,capitalone.com,1,0,0,1
4362341725,,BankUnited,Cathay Bank,CathayBank.com,2,0,1,1
3397258931,,BankUnited,CDPQ,cdpq.com,1,0,0,1
4178933499,,BankUnited,Celtic Bank,celticbank.com,1,0,0,1
9539795078,,BankUnited,Chemung Canal Trust Company,chemungcanal.com,1,0,1,0
1518902097,,BankUnited,CIBC,cibc.com,18,1,13,4
8341625917,,BankUnited,CIT,cit.com,15,1,8,6
691193205,,BankUnited,Citizens Bank,citizensbank.com,8,0,6,2
9958623105,,BankUnited,Citizens National Bank,bonvenubank.com,2,0,1,1
975299717,,BankUnited,City National Bank,cnb.com,4,0,2,2
4660578896,,BankUnited,City National FL,bcicmg.com,6,0,6,0
1363301596,,BankUnited,"CitySwitch DevCo HoldCo, LLC",cityswitch.com,1,0,0,1
3793052259,,BankUnited,CL Credit Opportunities,castlelanterra.com,0,0,0,0
6432702251,,BankUnited,Cogent Bank,cogentbank.net,1,0,1,0
142103709,,BankUnited,Cohen & Co.,cohenandcompany.com,0,0,0,0
2702464908,,BankUnited,Comerica,comerica.com,9,0,6,3
1627776528,,Umpqua,Commerce Bank of Washington,tcbwa.com,2,2,0,0
3072647585,,BankUnited,"Community Bank, N.A.",cbna.com,1,0,1,0
3366359534,,BankUnited,Community Dental Partners,cdp.dental,1,0,0,1
2724055967,,BankUnited,ConnectOne Bank,cnob.com,2,0,1,1
5295152643,,BankUnited,Contemporary Services Corp (CSC),csc-usa.com,0,0,0,0
2082514983,,BankUnited,"CPI Aerostructures, Inc.",cpiaero.com,1,0,0,1
2572078661,,BankUnited,Crescit Capital Strategies,crescitcap.com,0,0,0,0
9806356036,,BankUnited,CrossHarbor Capital Partners,crossharborcapital.com,0,0,0,0
2709048243,,BankUnited,CTBC Bank,ctbcbankusa.com,1,0,0,1
5760989908,,BankUnited,Customers Bank,cbpcb.com,9,0,7,2
9193865342,,BankUnited,DCA Financial Advisory,dcafinancialadvisory.com,1,0,1,0
4002909747,,BankUnited,DD Law Group,ddlawgroup.com,1,0,0,1
7434291295,,BankUnited,Dedham Savings,dedhamsavings.com,1,0,0,1
9006419036,,BankUnited,Deutsche Pfandbriefbank AG,pfandbriedbank.com,0,0,0,0
4747725118,,BankUnited,Dime Community Bank,dime.com,5,2,1,2
3137988205,,BankUnited,Directed Capital,directedcapital.com,0,0,0,0
2471457556,,BankUnited,Duane Morris LLP,duanemorris.com,2,0,0,2
1548830768,,BankUnited,Eagle Bank,eaglebank.com,1,0,0,1
4945293793,,BankUnited,East West Bank,eastwestbank.com,8,0,4,4
3247269548,,BankUnited,Eastdil Secured,eastdilsecured.com,0,0,0,0
4044302004,,BankUnited,Ellington Management,ellington.com,0,0,0,0
885833772,,BankUnited,Emigrant Bank,emigrant.com,5,0,2,3
4319648627,,BankUnited,"Emmet, Marvin & Martin, LLP",emmetmarvin.com,1,0,0,1
7383080754,,BankUnited,Encore Bank,bankencore.com,1,0,1,0
8626221313,,BankUnited,Enterprise Bank & Trust ,enterprisebank.com,0,0,0,0
5979942046,,BankUnited,EverBank,everbank.com,5,0,2,3
6644624406,,BankUnited,Farmer Mac,farmermac.com,2,0,1,1
4241069257,,BankUnited,FCS America,fcsamerica.com,1,0,1,0
3990962584,,BankUnited,Fifth Third Bank,53.com,6,0,5,1
8110630563,,BankUnited,First Bank Chicago,firstbankchicago.com,0,0,0,0
980700735,,BankUnited,First Bank NJ,firstbanknj.com,1,1,0,0
1277009428,,BankUnited,First Citizens Bank,firstcitizens.com,14,0,6,8
1684126478,,BankUnited,First Commercial Bank,firstbankny.com,1,0,0,1
85004566,,BankUnited,First Financial Bank,bankatfirst.com,6,0,4,2
3073113145,,BankUnited,First Hawaiian Bank,fhb.com,1,0,1,0
8595881581,,BankUnited,First Horizon Bank,firsthorizon.com,14,2,5,7
3985839158,,BankUnited,First Merchants Bank,firstmerchants.com,0,0,0,0
6950168026,,BankUnited,First Midwest Bank,firstmidwest.com,3,0,1,2
5782907327,,BankUnited,First National Bank of Omaha,fnbo.com,1,0,1,0
5312652396,,BankUnited,FirstBank,firstbankfla.com,1,0,1,0
3171289338,,BankUnited,FirstMidwest Bank,firstmidwest.com,0,0,0,0
3522949637,,BankUnited,FirsTrust Bank,firstrust.com,2,0,2,0
2492433112,,BankUnited,Flagstar Bank,flagstar.com,10,0,6,4
4822621272,,BankUnited,Flushing Bank,flushingbank.com,3,0,2,1
4674667788,,BankUnited,FNB,fnb-corp.com,8,1,3,4
4813199951,,BankUnited,Forbright Bank,forbrightbank.com,6,0,4,2
1561329788,,BankUnited,Fortress Investment,fortress.com,0,0,0,0
4881028365,,BankUnited,Frost Bank,frostbank.com,1,0,1,0
8623360149,,BankUnited,Fulton Bank,fultonbank.com,4,0,3,1
6948683382,,BankUnited,Georgia Banking Company,geobanking.com,2,0,1,1
8860948013,,BankUnited,GID Credit,gid.com,0,0,0,0
5204151493,,BankUnited,Good Springs Capital,goodspringscap.com,1,0,0,1
6133083701,,BankUnited,Granite Point Mortgage Trust,gpmtreit.com,0,0,0,0
650432994,,BankUnited,Great Southern Bank,greatsouthernbank.com,9,0,5,4
1602666588,,BankUnited,"Greenberg Traurig, P.A.",gtlaw.com,1,0,0,1
848208541,,BankUnited,Greenspoon Marder LLP,gmlaw.com,1,0,1,0
7740981108,,BankUnited,Greystar Real Estate Partners,greystar.com,0,0,0,0
9070430668,,BankUnited,Group 1001,group1001.com,0,0,0,0
5157916194,,BankUnited,Gryphon Real Estate Capital Partners,gryphonrecapital.com,0,0,0,0
3789106287,,BankUnited,H.I.G. Realty Partners,higrealty.com,0,0,0,0
1402511365,,BankUnited,Hancock Whitney,hancockwhitney.com,9,0,8,1
534490926,,BankUnited,Harris Beach,harrisbeach.com,2,0,1,1
2108959727,,BankUnited,Heartland Financial USA,htlf.com,1,0,1,0
103572549,,BankUnited,Helaba,helabany.com,1,0,0,1
6589312267,,BankUnited,Hilbert Communications (Bug Tussel),btussel.com,0,0,0,0
6308819377,,BankUnited,Hillcrest Finance,hillcrestfinancellc.com,0,0,0,0
8311793039,,BankUnited,Hinckley Allen,hinckleyallen.com,1,0,1,0
1327239787,,BankUnited,Holland & Knight,hklaw.com,4,0,0,4
9199029154,,BankUnited,HomeStreet,homestreet.com,1,0,1,0
2296161192,,BankUnited,HTLF,htlf.com,4,0,3,1
1336562929,,BankUnited,Huntington,huntington.com,5,0,3,2
8767862867,,BankUnited,IBC,IBC.COM,1,0,1,0
9224437954,,BankUnited,Iberia,iberiabank.com,2,0,2,0
5583565605,,BankUnited,IDB Bank,idbny.com,6,1,5,0
9752088919,,BankUnited,IFB,ifbbank.com,2,0,1,1
5466619087,,BankUnited,"INB, N.A.",inb.com,1,0,1,0
9428019569,,BankUnited,Independent Financial,ifinancial.com,1,0,0,1
2502351287,,BankUnited,Inlet Real Estate Capital,inletre.com,0,0,0,0
1130943455,,BankUnited,Intrust Bank,intrustbank.com,3,0,3,0
8359519991,,BankUnited,Investec,investec.com,1,0,0,1
8629463639,,BankUnited,Investors Bank,investorsbank.com,2,0,1,1
9014907449,,BankUnited,JPMorgan,jpmorgan.com,2,0,0,2
2485608657,,BankUnited,Kawa Capital Management,kawa.com,0,0,0,0
7032967309,,BankUnited,KEB Hana,kebus.com,1,0,1,0
7637418508,,BankUnited,KeyBank,keybank.com,13,2,6,5
3199312137,,BankUnited,KKR Real Estate Credit,kkr.com,0,0,0,0
1152373744,,BankUnited,KLIM,klimllc.com,2,0,0,2
3141881271,,BankUnited,Kriss Capital,krisscapital.com,0,0,0,0
9343119899,,BankUnited,Ladder Capital,laddercapital.com,0,0,0,0
9150549536,,BankUnited,"Latsha David & Marshall, P.C.",LDYLAW.COM,1,0,1,0
9072144503,,BankUnited,LBBW,lbbw.com,1,0,0,1
5711475048,,BankUnited,Lionheart Strategic Management,lionheartstrategic.com,0,0,0,0
7042374345,,BankUnited,Live Oak Bank,liveoak.bank,8,0,5,3
943363715,,BankUnited,LoanCore Capital,loancore.com,0,0,0,0
8927973149,,BankUnited,M&T Bank,mtb.com,17,0,5,12
9719938596,,BankUnited,Mack Real Estate Credit Strategies,mackregroup.com,0,0,0,0
66636823,,BankUnited,Macquarie,macquarie.com,1,0,1,0
7413435632,,BankUnited,Manufacturers Bank,manubank.com,0,0,0,0
4109733271,,BankUnited,Marsh & McLennan Agency,marshmma.com,1,0,1,0
9513886033,,BankUnited,McGuireWoods,mcguirewoods.com,3,0,1,2
9254133508,,BankUnited,McNees Wallace & Nurick LLC,mcneeslaw.com,1,0,1,0
6537857976,,BankUnited,Mesa West Capital,mesawestcapital.com,0,0,0,0
6195370136,,BankUnited,MetLife Investment Management,metlife.com,0,0,0,0
3282718373,,BankUnited,Metropolitan Commercial Bank,mcbankny.com,1,0,1,0
9811021547,,BankUnited,"Mette, Evans, & Woodside",mette.com,1,0,1,0
9656565579,,BankUnited,MHCCA,mhccna.com,4,0,3,1
8200822892,,BankUnited,MHCCNA,mhccna.com,1,0,0,1
6413689074,,BankUnited,Middlesex Savings Bank,middlesexbank.com,1,0,1,0
7345958467,,BankUnited,Midfirst Bank,midfirst.com,5,0,4,1
8069127065,,BankUnited,Mizuho,mizuhogroup.com,1,0,1,0
1694726538,,BankUnited,Modern Bank,modernbank.com,1,0,0,1
4577979461,,BankUnited,"Mombach, Boyle, Hardin & Simmons, P.A.",mbhlawyer.com,1,0,0,1
892959682,,BankUnited,Money360,money360.com,0,0,0,0
5683809311,,BankUnited,Morningstar Senior Living,moravian.com,1,0,1,0
5634608338,,BankUnited,Mosaic Real Estate Investors,mosaicrei.com,0,0,0,0
8782176458,,BankUnited,MUFG,mufgsecurities.com,1,0,0,1
7388897152,,BankUnited,Naftali Credit Partners,naftaligroup.com,0,0,0,0
2321222977,,BankUnited,National Bank of Kuwait,nbkny.com,3,0,1,2
4666938528,,BankUnited,National Finance Authority,nfabonds.com,1,0,1,0
2017956692,,BankUnited,National Retail Systems - NRS,nrsonline.com,0,0,0,0
831520239,,BankUnited,NBH Bank,nbhbank.com,1,0,0,1
5441118585,,BankUnited,Needham Bank,needhambank.com,1,0,1,0
2065901339,,BankUnited,New Wave Loans,newwaveloans.com,1,0,0,1
4258266958,,BankUnited,NewPoint Real Estate Capital,newpoint.com,0,0,0,0
7090212886,,BankUnited,Nexbank,nexbank.com,3,0,2,1
6361689413,,BankUnited,Northern Trust,ntrs.com,1,0,1,0
581582778,,BankUnited,Northwest Bank,northwest.com,9,1,5,3
711919984,,BankUnited,NYL Investors,nylinvestors.com,0,0,0,0
7482830461,,BankUnited,Oak Street Real Estate Capital LLC,blueowl.com,0,0,0,0
3916338335,,BankUnited,Oaktree Capital Management,oaktreecapital.com,0,0,0,0
3734815696,,BankUnited,Oakworth Capital Bank,oakworth.com,1,1,0,0
8559820533,,BankUnited,Ocean Bank,oceanbank.com,6,1,3,2
2667286952,,BankUnited,OceanFirst Bank,oceanfirst.com,9,1,6,2
2361917084,,BankUnited,OFG (Oriental Bank),orientalbank.com,1,0,0,1
4992133239,,BankUnited,Old National Bank,oldnational.com,3,0,3,0
1140466715,,BankUnited,Oppenheimer & Co. Inc.,opco.com,1,0,0,1
3166290995,,BankUnited,Orange Bank & Trust Company,orangebanktrust.com,0,0,0,0
9451813872,,BankUnited,Orrstown Bank,orrstown.com,1,0,0,1
8895889924,,BankUnited,Oxford Properties,oxfordproperties.com,0,0,0,0
8744309211,,BankUnited,Pacific Coast Bankers Bank,pcbb.com,1,0,1,0
7589808154,,BankUnited,Pacific National Bank,pnb.com,3,0,3,0
1842987898,,BankUnited,PCCP,pccpllc.com,0,0,0,0
7357118548,,BankUnited,Peachtree Group Credit,peachtreegroup.com,0,0,0,0
1695336907,,BankUnited,Peapack,peapackprivate.com,3,0,3,0
3610262695,,BankUnited,Pembrook Capital Management,pembrookgroup.com,0,0,0,0
4674811507,,BankUnited,Penn Community Bank,penncommunitybank.com,1,0,0,1
5255427944,,BankUnited,PGIM Real Estate,pgim.com,0,0,0,0
7676637316,,BankUnited,Pinnacle Financial,pnfp.com,4,0,4,0
9323061561,,BankUnited,Piper Sandler & Co,psc.com,1,0,1,0
927608559,,BankUnited,PNC,pnc.com,1,0,1,0
2283604415,,BankUnited,Popular Bank,popular.com,5,0,3,2
9886044059,,BankUnited,Preferred Bank,preferredbank.com,0,0,0,0
1671330592,,BankUnited,Professional Bank,myprobank.com,5,0,5,0
7712770556,,BankUnited,Provident Bank,provident.bank,5,0,5,0
2057182981,,BankUnited,QuadReal Property,quadreal.com,0,0,0,0
4461928513,,BankUnited,Raymond James,raymondjames.com,21,1,13,7
2705126866,,BankUnited,Regions,Regions.com,1,0,1,0
2318293439,,BankUnited,Related Fund Management,related.com,0,0,0,0
175224224,,BankUnited,Renasant,renasant.com,15,0,10,5
6370113684,,BankUnited,Ridgewood Savings,ridgewoodbank.com,1,0,1,0
7581813431,,BankUnited,Riemer & Braunstein,riemerlaw.com,1,0,1,0
1062449459,,BankUnited,Rose Community Capital,rosecompanies.com,0,0,0,0
9603671368,,BankUnited,RRA Capital,rracapital.com,0,0,0,0
6663592096,,BankUnited,Rubenstein Mortgage Capital,rubensteinpartners.com,0,0,0,0
1090801134,,BankUnited,S3 Capital Partners,s3cap.com,0,0,0,0
3668702842,,BankUnited,Sandy Spring Bank,sandyspringbank.com,1,0,0,1
7500838226,,BankUnited,Santander,santander.us,8,0,5,3
4309934924,,BankUnited,Sawgrass Partners,sawgrasspartners.com,1,0,1,0
7071864779,,BankUnited,Sculptor Real Estate,sculptor.com,0,0,0,0
928948065,,BankUnited,Seacoast Bank,seacoastbank.com,10,3,4,3
1941457061,,BankUnited,Seaside Bank,seasidebank.com,2,0,2,0
2626977849,,BankUnited,ServisFirst Bank,servisfirstbank.com,3,0,2,1
8895058542,,BankUnited,Shutts & Bowen LLP,shutts.com,5,0,1,4
2877323262,,BankUnited,Siemens,siemens.com,6,2,3,1
8684541813,,BankUnited,Signature Bank,signaturebank.bank,1,0,0,1
3775578264,,BankUnited,Silver Point Capital,silverpointcapital.com,0,0,0,0
2031593189,,BankUnited,Silverstein Capital Partners,silvprop.com,0,0,0,0
7926581733,,BankUnited,Simmons Bank,simmonsbank.com,3,0,3,0
2585900579,,BankUnited,SkinCure Oncology,skincureoncology.com,1,0,0,1
4728935677,,BankUnited,Slate Asset Management,slateam.com,0,0,0,0
1668857192,,BankUnited,SMBC,smbcgroup.com,0,0,0,0
1390584559,,BankUnited,Sound Point Capital Management,soundpointcap.com,0,0,0,0
4304711324,,BankUnited,South Shore Bank,southshorebank.com,1,0,1,0
4671174996,,BankUnited,SouthState Bank,southstatebank.com,12,1,9,2
9309098693,,BankUnited,Standard Chartered,sc.com,0,0,0,0
2410283197,,BankUnited,Starwood Property Trust,starwood.com,0,0,0,0
983729341,,BankUnited,"Stearns Weaver Miller Weissler Alhadeff & Sitterson, P.A.",stearnsweaver.com,0,0,0,0
6873591812,,BankUnited,Stellar Bank,stellar.bank,1,0,0,1
2340108355,,BankUnited,Stifel Bank,stifelbank.com,4,0,4,0
1714608575,,BankUnited,Stride Bank,stridebank.com,0,0,0,0
7164268652,,BankUnited,Sunflower Bank,sunflowerbank.com,8,1,5,2
7755166519,,BankUnited,Sunrise Bank,sunrisebank.com,1,0,1,0
9677576283,,BankUnited,Sunwest Bank,sunwestbank.com,1,0,1,0
4566702557,,BankUnited,Superior Business Lending,superiorbusinesslending.com,1,0,1,0
6689886142,,BankUnited,Susser Bank,susserbank.com,1,0,0,1
2054651019,,BankUnited,Synovus Bank,synovus.com,21,0,11,10
4752618451,,BankUnited,TAB Bank,tabbank.com,1,0,1,0
5205699856,,BankUnited,Taconic Capital Advisors,taconiccap.com,0,0,0,0
8607355782,,BankUnited,TD Bank,td.com,11,0,7,4
582474006,,BankUnited,Texas Capital,texascapital.com,27,3,14,10
4354300738,,BankUnited,Texas Regional Bank,trb.bank,1,0,0,1
7396029355,,BankUnited,The Bancorp,thebancorp.com,1,0,0,1
841625952,,BankUnited,Third Coast Bank,thirdcoast.bank,5,2,1,2
8304541577,,BankUnited,Thompson Hine,thompsonhine.com,2,0,1,1
8135817255,,BankUnited,Thorofare Capital,thorofarecapital.com,0,0,0,0
5948858884,,BankUnited,Torchlight Investors,torchlight.com,0,0,0,0
5801104932,,BankUnited,TPG Real Estate Finance Trust,tpg.com,0,0,0,0
9634759884,,BankUnited,Trellis Capital Partners,trelliscp.com,0,0,0,0
8954301662,,BankUnited,Tremont Realty Capital,tremontadv.com,0,0,0,0
9927112346,,BankUnited,Trevian Capital,treviancap.com,0,0,0,0
2812414361,,BankUnited,TriState Capital Bank,tscbank.com,3,0,2,1
3850713446,,BankUnited,Truist,truist.com,4,0,2,2
8638085997,,BankUnited,Trustmark Bank,trustmark.com,13,2,7,4
3046447184,,BankUnited,"U.S. Bank, N.A.",usbank.com,7,1,4,2
